First,First_Type_1,First_Type_2,First_HP,First_Attack,First_Defense,First_Sp_Atk,First_Sp_Def,First_Speed,First_Legendary,Second,Second_Type_1,Second_Type_2,Second_HP,Second_Attack,Second_Defense,Second_Sp_Atk,Second_Sp_Def,Second_Speed,Second_Legendary
437,0.0,12.0,64,78,52,78,52,81,0.0,388,11.0,12.0,64,165,75,93,83,75,0.0
93,17.0,11.0,60,110,70,60,60,100,0.0,26,12.0,7.0,55,81,60,50,70,97,0.0
512,10.0,7.0,90,132,105,132,105,30,0.0,87,12.0,7.0,95,75,110,100,80,30,0.0
649,3.0,12.0,55,75,60,75,60,103,0.0,659,2.0,12.0,44,50,91,24,86,10,0.0
255,6.0,12.0,55,20,35,20,45,75,1.0,672,1.0,17.0,46,87,60,30,40,57,0.0
597,9.0,12.0,75,65,55,65,55,69,0.0,416,2.0,7.0,80,50,100,100,200,50,1.0
288,9.0,12.0,78,70,61,50,61,100,0.0,696,2.0,11.0,72,85,70,65,70,58,1.0
562,17.0,12.0,75,75,60,83,60,60,0.0,666,5.0,12.0,85,115,80,105,80,50,0.0
75,17.0,14.0,90,130,80,65,85,55,0.0,602,6.0,12.0,55,63,90,50,80,42,0.0
129,3.0,12.0,80,92,65,65,80,68,0.0,156,14.0,12.0,160,110,65,65,110,30,1.0
522,3.0,18.0,65,110,130,60,65,95,0.0,219,4.0,12.0,70,80,65,90,65,85,0.0
310,12.0,12.0,60,40,60,40,60,35,0.0,331,3.0,12.0,50,70,100,40,40,30,0.0
271,6.0,5.0,106,130,90,110,154,90,0.0,160,9.0,12.0,41,64,45,50,50,50,0.0
88,17.0,12.0,95,75,180,130,80,30,0.0,658,2.0,12.0,70,77,60,97,60,108,0.0
98,15.0,10.0,30,65,100,45,25,40,0.0,218,4.0,12.0,190,33,58,33,58,33,0.0
427,6.0,5.0,105,180,100,180,100,115,0.0,269,6.0,5.0,100,164,150,95,120,71,0.0
729,5.0,1.0,85,56,77,50,77,78,0.0,47,9.0,14.0,40,45,35,30,40,55,0.0
794,,,126,131,95,131,98,99,,373,17.0,12.0,110,78,73,76,71,60,0.0
58,17.0,12.0,40,45,35,40,40,90,0.0,89,17.0,11.0,25,35,70,95,55,45,0.0
777,4.0,12.0,90,100,70,110,150,80,1.0,250,3.0,12.0,75,95,95,95,95,85,0.0
787,,,75,95,122,58,75,69,,798,,,80,110,60,150,130,70,
781,15.0,4.0,49,66,70,44,55,51,1.0,763,16.0,4.0,50,53,62,58,63,44,0.0
174,0.0,7.0,65,80,80,59,63,58,0.0,753,15.0,2.0,78,52,60,63,65,23,0.0
259,15.0,1.0,45,63,37,65,55,95,0.0,507,6.0,12.0,49,49,56,49,61,66,0.0
21,12.0,7.0,40,45,40,35,35,56,0.0,723,4.0,12.0,59,59,58,90,70,73,0.0
415,2.0,7.0,80,100,200,50,100,50,1.0,753,15.0,2.0,78,52,60,63,65,23,0.0
315,12.0,12.0,31,45,90,30,30,40,0.0,729,5.0,1.0,85,56,77,50,77,78,0.0
178,17.0,3.0,60,30,30,36,56,50,0.0,193,15.0,12.0,65,75,70,95,70,95,0.0
544,9.0,12.0,110,160,110,80,110,100,0.0,350,10.0,12.0,70,140,70,110,65,105,0.0
176,13.0,7.0,35,46,34,35,45,20,0.0,376,8.0,12.0,40,40,55,40,70,55,0.0
75,17.0,14.0,90,130,80,65,85,55,0.0,634,12.0,9.0,55,50,40,40,40,75,0.0
390,11.0,18.0,40,70,130,60,130,25,0.0,458,9.0,12.0,40,29,45,29,45,36,0.0
300,0.0,7.0,40,55,30,30,30,85,0.0,69,5.0,12.0,25,20,15,105,55,90,0.0
68,14.0,12.0,90,95,95,70,90,70,0.0,163,6.0,12.0,106,110,90,154,90,130,0.0
541,12.0,12.0,100,120,120,150,100,90,1.0,52,0.0,14.0,35,70,55,45,55,25,0.0
225,0.0,5.0,75,125,230,55,95,30,0.0,560,6.0,12.0,110,123,65,100,65,65,0.0
425,6.0,12.0,100,180,160,150,90,90,0.0,443,15.0,12.0,55,75,50,40,40,80,0.0
417,16.0,15.0,80,75,150,75,150,50,1.0,286,17.0,9.0,70,90,70,60,60,70,0.0
166,17.0,12.0,100,100,100,100,100,100,0.0,583,17.0,12.0,75,100,63,80,63,116,0.0
416,2.0,7.0,80,50,100,100,200,50,1.0,759,15.0,4.0,42,52,67,39,56,50,0.0
688,7.0,12.0,95,110,95,40,95,55,1.0,408,2.0,15.0,65,95,100,60,50,50,1.0
534,8.0,2.0,50,65,107,105,107,86,1.0,13,0.0,12.0,79,103,120,135,115,78,0.0
117,9.0,12.0,90,55,75,60,75,30,0.0,334,0.0,12.0,70,140,230,60,80,50,0.0
210,14.0,12.0,55,45,45,25,25,15,0.0,711,17.0,12.0,125,130,90,130,90,95,0.0
354,9.0,1.0,70,100,70,105,75,40,0.0,343,6.0,10.0,65,73,55,47,75,85,0.0
261,14.0,7.0,95,80,105,40,70,100,1.0,420,14.0,12.0,80,90,80,130,110,110,1.0
368,15.0,9.0,73,115,60,60,60,90,0.0,229,6.0,16.0,70,130,100,55,80,65,0.0
510,9.0,12.0,60,62,50,62,60,40,0.0,409,2.0,15.0,95,135,80,110,80,100,1.0
453,0.0,7.0,60,70,65,125,105,90,0.0,339,17.0,1.0,70,75,60,105,60,105,0.0
127,0.0,7.0,55,65,95,95,45,85,0.0,635,3.0,7.0,75,95,60,65,60,115,0.0
505,9.0,12.0,83,106,65,86,65,85,0.0,548,17.0,12.0,80,80,80,80,80,80,0.0
175,0.0,14.0,85,105,100,79,83,78,0.0,627,14.0,12.0,74,108,133,83,65,32,0.0
624,14.0,12.0,38,30,85,55,65,30,0.0,262,6.0,7.0,255,10,10,75,135,55,1.0
20,12.0,7.0,65,150,40,15,80,145,0.0,546,6.0,5.0,150,120,100,120,100,90,0.0
88,17.0,12.0,95,75,180,130,80,30,0.0,260,15.0,1.0,45,75,37,70,55,83,0.0
733,14.0,12.0,38,35,40,27,25,35,0.0,743,1.0,15.0,67,82,62,46,48,43,0.0
41,6.0,12.0,70,45,48,60,65,35,0.0,44,13.0,7.0,73,76,75,81,100,100,0.0
512,10.0,7.0,90,132,105,132,105,30,0.0,541,12.0,12.0,100,120,120,150,100,90,1.0
367,10.0,15.0,75,110,110,110,105,80,0.0,518,8.0,12.0,75,123,67,95,85,95,0.0
474,16.0,15.0,150,80,44,90,54,80,0.0,182,4.0,12.0,40,60,40,40,40,30,0.0
357,2.0,4.0,60,25,35,70,80,60,0.0,417,16.0,15.0,80,75,150,75,150,50,1.0
193,15.0,12.0,65,75,70,95,70,95,0.0,661,11.0,12.0,40,55,70,45,60,30,0.0
498,9.0,11.0,70,110,70,115,70,90,0.0,5,6.0,12.0,39,52,43,60,50,65,0.0
138,12.0,12.0,65,155,120,65,90,105,0.0,3,9.0,14.0,80,82,83,100,100,80,0.0
254,3.0,12.0,73,95,62,85,65,85,1.0,580,5.0,12.0,62,77,62,50,42,65,0.0
659,2.0,12.0,44,50,91,24,86,10,0.0,592,0.0,14.0,103,60,126,80,126,50,0.0
295,14.0,4.0,60,50,50,60,70,50,0.0,418,14.0,12.0,80,80,90,110,130,110,1.0
253,12.0,12.0,85,80,90,105,95,60,0.0,172,12.0,7.0,78,84,78,109,85,100,0.0
756,4.0,12.0,82,80,86,85,75,72,0.0,668,2.0,12.0,75,75,75,125,95,40,0.0
456,17.0,12.0,30,42,118,42,88,30,0.0,155,2.0,7.0,80,135,85,70,95,150,0.0
773,11.0,12.0,67,58,57,81,67,101,0.0,351,10.0,2.0,130,70,35,70,35,60,0.0
228,6.0,12.0,65,95,75,55,55,85,0.0,475,15.0,12.0,55,66,44,44,56,85,0.0
635,3.0,7.0,75,95,60,65,60,115,0.0,148,15.0,7.0,65,130,60,95,110,65,0.0
290,9.0,1.0,50,35,55,25,25,15,0.0,319,16.0,4.0,84,71,43,71,43,48,0.0
25,12.0,12.0,30,56,35,25,35,72,0.0,216,16.0,10.0,60,60,60,85,85,85,0.0
554,12.0,12.0,100,100,100,100,100,100,0.0,379,8.0,12.0,86,81,97,81,107,43,0.0
86,12.0,7.0,90,65,65,40,40,15,0.0,589,0.0,9.0,60,85,40,30,45,68,0.0
629,17.0,7.0,75,140,65,112,65,110,0.0,443,15.0,12.0,55,75,50,40,40,80,0.0
757,5.0,7.0,53,54,53,37,46,45,0.0,190,9.0,12.0,35,20,65,40,65,20,0.0
297,14.0,4.0,40,40,50,30,30,30,0.0,639,9.0,14.0,45,30,40,105,50,20,0.0
72,9.0,14.0,55,50,65,175,95,150,0.0,456,17.0,12.0,30,42,118,42,88,30,0.0
375,12.0,12.0,63,120,85,90,55,55,0.0,107,10.0,12.0,30,105,90,25,25,50,0.0
723,4.0,12.0,59,59,58,90,70,73,0.0,435,12.0,18.0,95,109,105,75,85,56,0.0
96,8.0,14.0,80,80,50,40,50,25,0.0,140,3.0,12.0,20,10,55,15,20,80,0.0
413,10.0,12.0,80,135,130,95,90,70,1.0,87,12.0,7.0,95,75,110,100,80,30,0.0
468,12.0,12.0,45,35,45,62,53,35,0.0,38,13.0,10.0,46,57,40,40,40,50,0.0
502,3.0,17.0,40,50,90,30,55,65,0.0,797,,,50,160,110,160,110,110,
397,2.0,12.0,80,80,80,80,80,80,0.0,211,12.0,15.0,95,85,85,65,65,35,0.0
359,13.0,12.0,60,60,60,60,60,60,0.0,676,1.0,7.0,95,110,80,70,80,50,0.0
523,3.0,11.0,65,60,110,130,95,65,0.0,633,12.0,9.0,60,105,60,120,60,105,0.0
286,17.0,9.0,70,90,70,60,60,70,0.0,543,9.0,12.0,91,90,106,130,106,77,0.0
109,5.0,12.0,40,30,50,55,55,100,0.0,220,17.0,14.0,50,65,90,35,35,15,0.0
399,2.0,7.0,70,40,50,55,50,25,0.0,45,13.0,7.0,115,45,20,45,25,20,0.0
573,15.0,12.0,50,53,48,53,48,64,0.0,89,17.0,11.0,25,35,70,95,55,45,0.0
257,15.0,10.0,50,95,95,35,110,70,0.0,698,2.0,11.0,55,85,55,50,55,60,1.0
531,6.0,17.0,70,80,70,80,70,110,1.0,116,12.0,12.0,50,105,79,35,110,76,0.0
520,3.0,8.0,85,50,95,120,115,80,0.0,129,3.0,12.0,80,92,65,65,80,68,0.0
628,17.0,7.0,55,112,45,74,45,70,0.0,281,0.0,12.0,50,70,50,50,50,40,0.0
188,3.0,12.0,50,25,28,45,55,15,0.0,318,1.0,8.0,64,51,23,51,23,28,0.0
350,10.0,12.0,70,140,70,110,65,105,0.0,300,0.0,7.0,40,55,30,30,30,85,0.0
604,6.0,15.0,30,45,59,30,39,57,0.0,339,17.0,1.0,70,75,60,105,60,105,0.0
534,8.0,2.0,50,65,107,105,107,86,1.0,646,16.0,12.0,71,95,85,110,95,79,0.0
740,4.0,12.0,78,65,68,112,154,75,0.0,65,14.0,12.0,90,110,80,100,80,95,0.0
47,9.0,14.0,40,45,35,30,40,55,0.0,380,8.0,12.0,45,95,50,40,50,75,0.0
797,,,50,160,110,160,110,110,,123,17.0,12.0,65,55,115,100,40,60,0.0
177,17.0,3.0,85,76,64,45,55,90,0.0,440,3.0,12.0,64,66,68,81,76,50,0.0
9,6.0,7.0,78,104,78,159,115,100,0.0,56,12.0,12.0,10,55,25,35,45,95,0.0
292,12.0,7.0,50,35,55,25,25,15,0.0,682,1.0,2.0,65,125,60,95,60,105,0.0
294,17.0,7.0,40,30,30,40,50,30,0.0,211,12.0,15.0,95,85,85,65,65,35,0.0
134,17.0,12.0,65,50,35,115,95,95,0.0,102,17.0,12.0,60,65,60,130,75,110,0.0
41,6.0,12.0,70,45,48,60,65,35,0.0,79,6.0,12.0,40,40,35,50,100,70,0.0
145,15.0,18.0,55,55,50,45,65,55,0.0,682,1.0,2.0,65,125,60,95,60,105,0.0
628,17.0,7.0,55,112,45,74,45,70,0.0,688,7.0,12.0,95,110,95,40,95,55,1.0
546,6.0,5.0,150,120,100,120,100,90,0.0,115,10.0,16.0,50,120,53,35,110,87,0.0
756,4.0,12.0,82,80,86,85,75,72,0.0,430,17.0,17.0,50,180,20,180,20,150,0.0
725,4.0,12.0,41,56,40,62,44,71,0.0,309,12.0,12.0,70,60,62,80,82,60,0.0
60,5.0,12.0,50,52,48,65,50,55,0.0,532,12.0,12.0,50,50,77,95,77,91,1.0
793,,,126,131,95,131,98,99,,258,15.0,10.0,45,30,15,85,65,65,0.0
710,17.0,12.0,89,145,90,105,80,91,0.0,468,12.0,12.0,45,35,45,62,53,35,0.0
24,12.0,12.0,83,80,80,135,80,121,0.0,281,0.0,12.0,50,70,50,50,50,40,0.0
749,17.0,12.0,45,80,100,35,37,28,0.0,154,2.0,12.0,80,105,65,60,75,130,0.0
107,10.0,12.0,30,105,90,25,25,50,0.0,113,13.0,12.0,50,50,95,40,50,35,0.0
108,10.0,12.0,55,130,115,50,50,75,0.0,336,13.0,12.0,60,60,75,60,75,80,0.0
625,14.0,12.0,58,50,145,95,105,30,0.0,572,15.0,12.0,75,98,63,98,63,101,0.0
203,17.0,10.0,35,35,40,35,55,50,0.0,469,12.0,12.0,70,60,70,87,78,85,0.0
2,9.0,14.0,60,62,63,80,80,60,0.0,756,4.0,12.0,82,80,86,85,75,72,0.0
69,5.0,12.0,25,20,15,105,55,90,0.0,441,9.0,14.0,84,86,88,111,101,60,0.0
278,12.0,12.0,60,85,60,85,60,55,0.0,620,12.0,12.0,70,95,125,65,75,45,0.0
473,16.0,15.0,90,50,34,60,44,70,0.0,141,6.0,12.0,95,125,79,60,100,81,0.0
418,14.0,12.0,80,80,90,110,130,110,1.0,665,10.0,3.0,65,85,70,75,70,40,0.0
284,0.0,14.0,100,150,110,95,110,70,0.0,109,5.0,12.0,40,30,50,55,55,100,0.0
71,5.0,12.0,55,50,45,135,95,120,0.0,359,13.0,12.0,60,60,60,60,60,60,0.0
412,17.0,12.0,60,75,100,55,80,50,1.0,14,0.0,12.0,45,30,35,20,20,45,0.0
625,14.0,12.0,58,50,145,95,105,30,0.0,67,14.0,12.0,65,65,65,50,50,90,0.0
703,0.0,17.0,79,115,70,125,80,111,0.0,446,15.0,17.0,79,85,60,55,60,71,0.0
171,12.0,7.0,58,64,58,80,65,80,0.0,294,17.0,7.0,40,30,30,40,50,30,0.0
507,6.0,12.0,49,49,56,49,61,66,0.0,184,14.0,7.0,85,90,80,70,80,130,0.0
264,9.0,12.0,115,115,85,90,75,100,0.0,579,12.0,4.0,50,55,50,36,30,43,0.0
752,15.0,2.0,60,50,150,50,150,60,0.0,233,17.0,12.0,80,185,115,40,105,75,0.0
2,9.0,14.0,60,62,63,80,80,60,0.0,214,12.0,12.0,60,85,42,85,42,91,0.0
565,14.0,12.0,60,85,69,60,69,77,0.0,361,15.0,15.0,50,70,50,50,50,70,0.0
535,14.0,12.0,50,65,107,105,107,86,0.0,785,,,65,90,122,58,75,84,
575,14.0,7.0,50,53,48,53,48,64,0.0,703,0.0,17.0,79,115,70,125,80,111,0.0
678,6.0,12.0,50,40,85,40,65,25,0.0,188,3.0,12.0,50,25,28,45,55,15,0.0
747,13.0,2.0,74,48,76,83,81,104,0.0,228,6.0,12.0,65,95,75,55,55,85,0.0
332,3.0,12.0,60,90,140,50,50,40,0.0,565,14.0,12.0,60,85,69,60,69,77,0.0
528,14.0,12.0,68,165,95,65,115,110,1.0,532,12.0,12.0,50,50,77,95,77,91,1.0
57,17.0,12.0,35,80,50,50,70,120,0.0,543,9.0,12.0,91,90,106,130,106,77,0.0
248,5.0,12.0,75,90,50,110,80,95,0.0,255,6.0,12.0,55,20,35,20,45,75,1.0
775,7.0,2.0,45,50,35,55,75,40,0.0,723,4.0,12.0,59,59,58,90,70,73,0.0
151,3.0,7.0,70,60,125,115,70,55,1.0,582,5.0,12.0,45,60,32,50,32,76,0.0
476,14.0,4.0,65,76,84,54,96,105,0.0,340,17.0,1.0,70,75,80,135,80,135,0.0
488,10.0,12.0,20,25,45,70,90,60,0.0,734,16.0,8.0,45,22,60,27,30,29,0.0
349,12.0,12.0,70,120,40,95,40,95,0.0,71,5.0,12.0,55,50,45,135,95,120,0.0
427,6.0,5.0,105,180,100,180,100,115,0.0,743,1.0,15.0,67,82,62,46,48,43,0.0
9,6.0,7.0,78,104,78,159,115,100,0.0,649,3.0,12.0,55,75,60,75,60,103,0.0
314,15.0,12.0,150,160,100,95,65,100,0.0,612,17.0,16.0,50,72,35,35,35,65,0.0
590,0.0,9.0,110,135,60,50,65,88,0.0,570,3.0,12.0,64,88,50,88,50,106,0.0
488,10.0,12.0,20,25,45,70,90,60,0.0,329,3.0,12.0,50,85,85,55,55,50,0.0
119,12.0,12.0,65,90,120,85,70,60,0.0,591,0.0,14.0,103,60,86,60,86,50,0.0
335,9.0,14.0,30,40,55,40,55,60,0.0,531,6.0,17.0,70,80,70,80,70,110,1.0
389,11.0,18.0,20,40,90,30,90,25,0.0,165,6.0,12.0,106,150,70,194,120,140,0.0
243,10.0,12.0,75,105,75,105,75,45,0.0,361,15.0,15.0,50,70,50,50,50,70,0.0
337,13.0,12.0,60,100,85,80,85,100,0.0,301,9.0,12.0,60,85,60,50,50,125,0.0
562,17.0,12.0,75,75,60,83,60,60,0.0,596,9.0,12.0,50,50,40,50,40,64,0.0
382,14.0,12.0,20,15,20,10,55,80,0.0,457,9.0,12.0,60,52,168,47,138,30,0.0
379,8.0,12.0,86,81,97,81,107,43,0.0,470,14.0,12.0,76,48,48,57,62,34,0.0
535,14.0,12.0,50,65,107,105,107,86,0.0,81,17.0,15.0,40,80,100,30,30,20,0.0
464,12.0,12.0,70,80,102,80,102,40,0.0,700,17.0,5.0,91,90,129,90,72,108,0.0
680,1.0,2.0,109,66,84,81,99,32,0.0,697,2.0,11.0,92,105,90,125,90,98,1.0
240,1.0,6.0,100,100,80,60,60,50,0.0,77,15.0,10.0,65,90,50,85,45,55,0.0
475,15.0,12.0,55,66,44,44,56,85,0.0,200,9.0,12.0,100,50,80,60,80,50,0.0
740,4.0,12.0,78,65,68,112,154,75,0.0,394,17.0,12.0,65,150,60,115,60,115,0.0
689,7.0,12.0,70,83,50,37,50,60,1.0,527,14.0,12.0,68,125,65,65,115,80,1.0
191,17.0,4.0,55,40,85,80,105,40,0.0,629,17.0,7.0,75,140,65,112,65,110,0.0
243,10.0,12.0,75,105,75,105,75,45,0.0,288,9.0,12.0,78,70,61,50,61,100,0.0
291,12.0,7.0,60,70,50,100,50,65,0.0,222,0.0,17.0,100,70,70,65,65,45,0.0
506,3.0,12.0,74,100,72,90,72,46,0.0,167,17.0,12.0,45,49,65,49,65,45,0.0
768,8.0,9.0,82,121,119,69,59,71,0.0,105,9.0,15.0,60,48,45,43,90,42,0.0
574,14.0,7.0,75,98,63,98,63,101,0.0,504,10.0,16.0,48,61,40,61,40,50,0.0
428,17.0,12.0,100,100,100,100,100,100,0.0,737,16.0,8.0,86,68,72,109,66,106,0.0
585,17.0,10.0,70,105,105,50,40,20,0.0,443,15.0,12.0,55,75,50,40,40,80,0.0
600,10.0,1.0,75,125,75,30,75,85,0.0,350,10.0,12.0,70,140,70,110,65,105,0.0
662,11.0,12.0,60,80,95,70,85,50,0.0,2,9.0,14.0,60,62,63,80,80,60,0.0
769,8.0,9.0,77,59,50,67,63,46,0.0,105,9.0,15.0,60,48,45,43,90,42,0.0
405,15.0,12.0,100,90,130,45,65,55,1.0,64,17.0,5.0,55,70,45,70,50,60,0.0
737,16.0,8.0,86,68,72,109,66,106,0.0,198,12.0,12.0,75,80,95,90,100,50,0.0
405,15.0,12.0,100,90,130,45,65,55,1.0,559,9.0,12.0,90,93,55,70,55,55,0.0
530,17.0,2.0,45,100,135,65,135,45,1.0,605,0.0,16.0,40,55,99,40,79,47,0.0
214,12.0,12.0,60,85,42,85,42,91,0.0,694,10.0,7.0,58,109,112,48,48,109,1.0
524,3.0,7.0,75,95,125,45,75,95,0.0,774,11.0,12.0,50,50,150,50,150,50,0.0
494,9.0,12.0,108,130,95,80,85,102,0.0,468,12.0,12.0,45,35,45,62,53,35,0.0
527,14.0,12.0,68,125,65,65,115,80,1.0,306,0.0,10.0,68,65,65,125,115,80,0.0
528,14.0,12.0,68,165,95,65,115,110,1.0,665,10.0,3.0,65,85,70,75,70,40,0.0
180,4.0,12.0,40,20,30,40,80,55,0.0,175,0.0,14.0,85,105,100,79,83,78,0.0
750,3.0,13.0,59,110,150,45,49,35,0.0,2,9.0,14.0,60,62,63,80,80,60,0.0
151,3.0,7.0,70,60,125,115,70,55,1.0,314,15.0,12.0,150,160,100,95,65,100,0.0
154,2.0,12.0,80,105,65,60,75,130,0.0,189,3.0,2.0,90,30,15,40,20,15,0.0
624,14.0,12.0,38,30,85,55,65,30,0.0,30,3.0,12.0,60,85,69,65,79,80,0.0
400,2.0,7.0,90,60,70,75,70,45,0.0,405,15.0,12.0,100,90,130,45,65,55,1.0
211,12.0,15.0,95,85,85,65,65,35,0.0,712,17.0,1.0,125,170,100,120,90,95,0.0
745,15.0,18.0,75,80,60,65,90,102,0.0,754,15.0,11.0,101,72,72,99,89,29,0.0
640,17.0,8.0,65,40,50,125,60,30,0.0,573,15.0,12.0,50,53,48,53,48,64,0.0
321,16.0,16.0,72,60,30,20,30,25,0.0,635,3.0,7.0,75,95,60,65,60,115,0.0
775,7.0,2.0,45,50,35,55,75,40,0.0,670,10.0,8.0,60,40,60,95,60,55,0.0
684,0.0,6.0,59,74,50,35,50,35,0.0,760,2.0,12.0,72,105,115,54,86,68,0.0
505,9.0,12.0,83,106,65,86,65,85,0.0,487,5.0,17.0,50,80,95,10,45,10,0.0
488,10.0,12.0,20,25,45,70,90,60,0.0,249,11.0,15.0,75,90,90,140,90,115,0.0
666,5.0,12.0,85,115,80,105,80,50,0.0,402,16.0,15.0,35,64,85,74,55,32,0.0
43,12.0,4.0,38,41,40,50,65,65,0.0,161,9.0,12.0,61,84,65,70,70,70,0.0
413,10.0,12.0,80,135,130,95,90,70,1.0,725,4.0,12.0,41,56,40,62,44,71,0.0
716,6.0,7.0,100,77,77,128,128,90,0.0,491,13.0,1.0,50,92,108,92,108,35,0.0
799,,,80,160,60,170,130,80,,666,5.0,12.0,85,115,80,105,80,50,0.0
216,16.0,10.0,60,60,60,85,85,85,0.0,623,14.0,12.0,72,58,80,103,80,97,0.0
102,17.0,12.0,60,65,60,130,75,110,0.0,310,12.0,12.0,60,40,60,40,60,35,0.0
735,16.0,8.0,80,52,50,90,50,89,0.0,279,12.0,12.0,80,120,70,110,70,80,0.0
594,9.0,4.0,85,105,85,40,50,40,0.0,511,11.0,12.0,90,92,75,92,85,60,0.0
273,17.0,10.0,40,45,35,65,55,70,0.0,602,6.0,12.0,55,63,90,50,80,42,0.0
670,10.0,8.0,60,40,60,95,60,55,0.0,544,9.0,12.0,110,160,110,80,110,100,0.0
327,5.0,15.0,50,75,75,65,65,50,0.0,182,4.0,12.0,40,60,40,40,40,30,0.0
462,8.0,7.0,70,94,50,94,50,66,0.0,537,17.0,12.0,50,65,107,105,107,86,0.0
281,0.0,12.0,50,70,50,50,50,40,0.0,109,5.0,12.0,40,30,50,55,55,100,0.0
277,1.0,12.0,45,60,40,70,50,45,0.0,73,9.0,14.0,70,80,50,35,35,35,0.0
420,14.0,12.0,80,90,80,130,110,110,1.0,793,,,126,131,95,131,98,99,
247,5.0,12.0,45,60,30,80,50,65,0.0,397,2.0,12.0,80,80,80,80,80,80,0.0
137,17.0,11.0,65,125,100,55,70,85,0.0,671,1.0,17.0,60,55,90,145,90,80,0.0
753,15.0,2.0,78,52,60,63,65,23,0.0,275,17.0,10.0,70,85,65,105,85,120,0.0
47,9.0,14.0,40,45,35,30,40,55,0.0,669,10.0,8.0,50,30,55,65,55,20,0.0
264,9.0,12.0,115,115,85,90,75,100,0.0,250,3.0,12.0,75,95,95,95,95,85,0.0
573,15.0,12.0,50,53,48,53,48,64,0.0,612,17.0,16.0,50,72,35,35,35,65,0.0
394,17.0,12.0,65,150,60,115,60,115,0.0,408,2.0,15.0,65,95,100,60,50,50,1.0
346,6.0,12.0,70,43,53,43,53,40,0.0,657,2.0,12.0,50,47,50,57,50,65,0.0
31,3.0,12.0,35,55,40,50,50,90,0.0,234,17.0,12.0,55,95,55,35,75,115,0.0
54,10.0,12.0,60,55,50,40,55,45,0.0,99,14.0,12.0,50,95,180,85,45,70,0.0
251,6.0,12.0,90,60,60,40,40,40,0.0,505,9.0,12.0,83,106,65,86,65,85,0.0
298,14.0,4.0,70,70,40,60,40,60,0.0,73,9.0,14.0,70,80,50,35,35,35,0.0
800,,,80,110,120,130,90,70,,227,12.0,12.0,90,120,75,60,60,45,0.0
730,12.0,12.0,45,50,43,40,38,62,0.0,291,12.0,7.0,60,70,50,100,50,65,0.0
683,0.0,6.0,77,120,90,60,90,48,0.0,619,1.0,12.0,50,65,85,35,35,55,0.0
75,17.0,14.0,90,130,80,65,85,55,0.0,376,8.0,12.0,40,40,55,40,70,55,0.0
251,6.0,12.0,90,60,60,40,40,40,0.0,601,10.0,1.0,45,53,70,40,60,42,0.0
442,9.0,14.0,40,55,30,30,30,60,0.0,206,1.0,7.0,55,70,55,40,55,85,0.0
491,13.0,1.0,50,92,108,92,108,35,0.0,733,14.0,12.0,38,35,40,27,25,35,0.0
435,12.0,18.0,95,109,105,75,85,56,0.0,646,16.0,12.0,71,95,85,110,95,79,0.0
170,12.0,12.0,39,52,43,60,50,65,0.0,774,11.0,12.0,50,50,150,50,150,50,0.0
394,17.0,12.0,65,150,60,115,60,115,0.0,2,9.0,14.0,60,62,63,80,80,60,0.0
312,5.0,12.0,60,60,60,35,35,30,0.0,384,1.0,12.0,70,70,70,70,70,70,0.0
239,1.0,6.0,50,50,40,30,30,50,0.0,751,3.0,13.0,60,150,50,150,50,60,0.0
97,8.0,14.0,105,105,75,65,100,50,0.0,349,12.0,12.0,70,120,40,95,40,95,0.0
751,3.0,13.0,60,150,50,150,50,60,0.0,677,1.0,7.0,70,50,30,95,135,105,0.0
291,12.0,7.0,60,70,50,100,50,65,0.0,203,17.0,10.0,35,35,40,35,55,50,0.0
242,10.0,12.0,35,65,35,65,35,65,0.0,100,14.0,12.0,30,35,30,100,35,80,0.0
784,6.0,18.0,59,66,70,44,55,41,1.0,364,17.0,12.0,70,115,60,115,60,55,0.0
77,15.0,10.0,65,90,50,85,45,55,0.0,114,10.0,16.0,60,80,110,50,80,45,0.0
654,8.0,6.0,55,40,50,65,85,40,0.0,746,13.0,18.0,62,48,54,63,60,68,0.0
686,15.0,5.0,45,85,70,40,40,60,1.0,163,6.0,12.0,106,110,90,154,90,130,0.0
353,9.0,12.0,60,60,40,65,45,35,0.0,692,2.0,6.0,110,65,105,55,95,80,1.0
620,12.0,12.0,70,95,125,65,75,45,0.0,445,15.0,17.0,59,45,40,35,40,31,0.0
754,15.0,11.0,101,72,72,99,89,29,0.0,185,14.0,7.0,75,38,38,56,56,67,0.0
326,5.0,15.0,70,65,65,55,55,70,0.0,554,12.0,12.0,100,100,100,100,100,100,0.0
151,3.0,7.0,70,60,125,115,70,55,1.0,20,12.0,7.0,65,150,40,15,80,145,0.0
26,12.0,7.0,55,81,60,50,70,97,0.0,364,17.0,12.0,70,115,60,115,60,55,0.0
429,17.0,12.0,50,150,50,150,50,150,0.0,582,5.0,12.0,45,60,32,50,32,76,0.0
768,8.0,9.0,82,121,119,69,59,71,0.0,282,0.0,7.0,70,85,70,60,70,50,0.0
710,17.0,12.0,89,145,90,105,80,91,0.0,500,9.0,11.0,68,72,78,38,42,32,0.0
92,17.0,12.0,35,85,45,35,35,75,0.0,773,11.0,12.0,67,58,57,81,67,101,0.0
776,7.0,2.0,68,75,53,83,113,60,0.0,334,0.0,12.0,70,140,230,60,80,50,0.0
26,12.0,7.0,55,81,60,50,70,97,0.0,591,0.0,14.0,103,60,86,60,86,50,0.0
